mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
4.558977768125454,0.52326076444349,0.01170271591697578,3.5663294727764008,5.6094342625793825,1598.7706083010655,1.0004474499301308
266740.2848191909,48299.84151859504,1101.1859453642687,169474.00290094505,360845.075106073,1588.4873103202472,1.0001826176662636
