mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
4.844610038727256,0.15982913610641475,0.00169541557975281,4.512256805064576,5.150189551925353,6622.861384871065,0.9999696574480272
-230620.4692784706,9373.48022185548,110.30771538276424,-248493.35634200132,-211635.70543908016,6838.781979377999,1.000003148356389
