mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
6.301590287156991,0.22186284735556808,0.0028210268745313062,5.878070478878496,6.7453656578053085,7149.85795429276,0.9998790746992554
-305177.06189275044,11605.194234741568,139.3304994742982,-327897.202637256,-282616.9147867767,6505.538273499222,0.9998954218143081
