mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
5.384891737766031,0.2795126862582588,0.0031713928381332896,4.852030391251558,5.932712322234783,6495.032366008376,1.0001450676056567
-90006.08691636965,22549.6996639754,287.83035015737994,-131736.49944026244,-45141.512954942235,5916.721876058279,1.0002633701156582
