mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
4.658057061470503,2.0205908282943503,0.04728062766110725,1.0528248668326132,8.141528552702628,1964.2744963946766,1.0005125324070039
-389060.92048539023,18858.39825609853,380.31297642635343,-427023.51370038366,-350037.91153814964,2235.6216171072856,1.0002875817331085
